120000,天津市,120110,东丽区 
120000,天津市,120111,西青区 
120000,天津市,120112,津南区 
120000,天津市,120113,北辰区 
120000,天津市,120114,武清区 
120000,天津市,120115,宝坻区 
120000,天津市,120116,滨海新区
120000,天津市,120221,宁河县 
120000,天津市,120223,静海县 
120000,天津市,120225,蓟县
500000,重庆市,500101,万州区
500000,重庆市,500102,涪陵区
500000,重庆市,500103,渝中区
500000,重庆市,500104,大渡口区
500000,重庆市,500105,江北区
500000,重庆市,500106,沙坪坝区
500000,重庆市,500107,九龙坡区
500000,重庆市,500108,南岸区
500000,重庆市,500109,北碚区
500000,重庆市,500110,万盛区
500000,重庆市,500111,双桥区
500000,重庆市,500112,渝北区
500000,重庆市,500113,巴南区
500000,重庆市,500114,黔江区
500000,重庆市,500115,长寿区
500000,重庆市,500116,江津区
500000,重庆市,500117,合川区
500000,重庆市,500118,永川区
500000,重庆市,500119,南川区
500000,重庆市,500120,璧山区
500000,重庆市,500121,大足区
500000,重庆市,500222,綦江县
500000,重庆市,500223,潼南县
500000,重庆市,500224,铜梁县
500000,重庆市,500225,大足县
500000,重庆市,500226,荣昌县
500000,重庆市,500227,璧山县
500000,重庆市,500228,梁平县
500000,重庆市,500229,城口县
500000,重庆市,500230,丰都县
500000,重庆市,500231,垫江县
500000,重庆市,500232,武隆县
500000,重庆市,500233,忠县
500000,重庆市,500234,开县
500000,重庆市,500235,云阳县
500000,重庆市,500236,奉节县
500000,重庆市,500237,巫山县
500000,重庆市,500238,巫溪县
500000,重庆市,500240,石柱土家族自治县
500000,重庆市,500241,秀山土家族苗族自治县
500000,重庆市,500242,酉阳土家族苗族自治县
500000,重庆市,500243,彭水苗族土家族自治县
310000,上海市,310101,黄浦区 
310000,上海市,310103,卢湾区 
310000,上海市,310104,徐汇区 
310000,上海市,310105,长宁区 
310000,上海市,310106,静安区 
310000,上海市,310107,普陀区 
310000,上海市,310108,闸北区 
310000,上海市,310109,虹口区 
310000,上海市,310110,杨浦区 
310000,上海市,310112,闵行区 
310000,上海市,310113,宝山区 
310000,上海市,310114,嘉定区 
310000,上海市,310115,浦东新区 
310000,上海市,310116,金山区 
310000,上海市,310117,松江区 
310000,上海市,310118,青浦区 
310000,上海市,310119,南汇区 
310000,上海市,310120,奉贤区 
310000,上海市,310230,崇明县 
